전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,kaptCode,냉수사용금액,온수사용금액,집계날짜
14005940,0,0,74471,0,0,4863,0,A10027969,4240270,0,202401
51702680,0,65452750,202411,0,465,11096,4418,A10025193,12837150,19881000,202401
47770728,0,135098060,162335,7062,0,6038,2947,A13478601,12776430,0,202401
8395790,0,0,17676,0,0,0,0,A10025428,2092730,0,202401
0,0,0,0,0,0,0,0,A10025423,0,0,202401
261842011,0,0,1118592,0,0,67678,0,A14272304,76427070,0,202401
63788830,0,146116590,301347,0,119191,20127,6844,A13983816,23877390,27376000,202401
6305032,0,0,37087,0,0,0,0,A10025127,0,0,202401
23806120,0,0,89970,0,0,4790,0,A13272102,5752140,0,202401
0,0,0,0,0,0,0,0,A10024981,0,0,202401
17880793,0,0,75451,0,0,9765,0,A15786111,10184080,0,202401
57762567,0,0,188426,0,0,10670,0,A10025683,12161200,0,202401
80244560,0,0,303071,0,0,13032,0,A10025461,16938780,0,202401
4198150,-21420,102264134,0,0,23083,0,3472,A13983713,1065770,2777600,202401
12007330,0,0,49689,0,0,5843,0,A12181101,7376550,0,202401
33829728,0,36650680,109945,0,295,4985,1984,A10028146,5885740,15620940,202401
155865521,12279440,148633350,552584,8952,1194,30511,12257,A10025104,35956060,74767700,202401
113139447,0,0,421418,0,0,18905,0,A10025092,21482230,0,202401
18477690,512420,0,86563,0,0,4735,0,A13603401,6403340,0,202401
32817068,0,61756740,156667,0,20276,9726,3294,A13983712,10508890,18117000,202401
22362689,0,0,80996,0,0,4870,0,A13679903,4939670,0,202401
311275740,0,1240928910,1119136,0,84,39572,21814,A13589802,76709980,0,202401
170010559,0,217479620,370240,0,128947,15642,5655,A13788206,25886090,22584000,202401
27878700,0,0,91046,0,0,4361,0,A10026720,5377230,0,202401
32486925,0,0,145436,0,0,0,0,A13009001,0,0,202401
0,0,0,0,0,0,0,0,A10024358,0,0,202401
121078794,0,175039780,380884,0,96138,21575,8455,A13408003,25920920,64511650,202401
49034510,0,0,223808,0,0,12515,0,A13003406,14573330,0,202401
94440907,0,0,305500,0,0,14731,0,A12275202,17036510,0,202401
13797660,0,0,67517,0,0,4074,0,A13202102,5081750,0,202401
12028876,0,0,53575,0,0,0,0,A13204201,193500,0,202401
24000290,0,0,108926,0,0,0,0,A13286105,0,0,202401
40878580,0,0,195807,0,0,0,0,A13186907,882110,0,202401
32969897,0,64529010,169019,0,33084,9336,3497,A13410010,9843890,20387510,202401
49909040,3727090,118751440,0,0,0,0,0,A13482603,13773510,0,202401
0,0,0,0,0,0,0,0,A10024827,0,0,202401
20329380,0,0,81655,0,0,4197,0,A10024532,4977740,0,202401
39480365,0,0,167928,0,0,0,0,A13783001,0,0,202401
173473266,0,0,581914,0,0,23919,0,A10024488,25705050,0,202401
0,0,0,0,0,0,0,0,A10024752,0,0,202401
4658940,0,0,27919,0,0,0,0,A13508001,0,0,202401
7609175,0,0,70267,0,0,0,0,A13377302,2845340,0,202401
18411770,0,0,81167,0,0,4472,0,A13384303,4873910,0,202401
13473030,0,35697540,58436,0,17650,3477,1130,A13586102,5266660,0,202401
25460188,685570,0,115589,0,0,6709,0,A13610202,7738220,0,202401
82319284,0,178199660,205565,0,646460,8099,2795,A13527014,13502399,26692250,202401
19367535,0,46653696,0,0,0,0,0,A13811001,227324,11143700,202401
39854600,0,0,170507,0,0,12529,0,A13785203,13720270,0,202401
17268679,0,0,76104,0,0,5077,0,A13922102,5662950,0,202401
28482674,0,0,114146,0,0,0,0,A13922904,190350,0,202401
4315650,0,0,0,0,0,5230,0,A14383901,6543360,0,202401
40771983,0,0,145630,0,0,7960,0,A10027424,8740960,0,202401
37554537,0,202130,174853,0,0,0,0,A13184208,1572380,0,202401
19698550,0,0,76350,0,0,0,0,A15286802,0,0,202401
39920392,0,46311076,207226,0,361,12728,5412,A10024440,14092910,33445004,202401
34332080,0,0,155940,0,0,9313,0,A13778202,11002830,0,202401
29277860,313560,0,106401,0,0,5150,0,A14074101,6802900,0,202401
12760062,0,0,54973,0,0,3511,0,A14376501,3884700,0,202401
70390791,0,0,302443,0,0,18555,0,A14381415,22404750,0,202401
28990500,0,0,125369,0,0,5117,0,A14001201,5614370,0,202401
89519374,0,0,459236,0,0,22699,0,A14007002,25896710,0,202401
21598420,0,0,99075,0,0,6201,0,A15083202,7298770,0,202401
11163990,0,0,48675,0,0,6120,0,A15176602,7003400,0,202401
8280940,0,0,33723,0,0,1631,0,A15004502,1990630,0,202401
14294380,0,0,71876,0,0,0,0,A15009604,0,0,202401
71423753,0,223110290,372626,0,2113,12195,5852,A13511003,1802460,29260000,202401
18028650,0,0,56227,0,0,6249,0,A10027708,6080400,0,202401
228555760,0,0,885859,0,0,44677,0,A10024872,48826270,0,202401
46180280,0,0,182513,0,0,9912,0,A10027633,14398630,0,202401
0,0,0,0,0,0,0,0,A10024784,0,0,202401
16585870,0,0,79002,0,0,4418,0,A12287202,5027800,0,202401
30541744,0,73217500,148716,0,24507,5679,3932,A15770801,9982270,15628000,202401
11784620,0,0,67271,0,0,0,0,A15782501,0,0,202401
3516140,0,0,0,0,0,0,0,A15704007,4822554,0,202401
36867360,0,75009650,160385,0,45741,10067,3964,A15807311,14643990,25369600,202401
9217910,0,0,43325,0,0,0,0,A13789201,0,0,202401
0,0,0,0,0,0,0,0,A10022522,0,0,202401
0,0,0,0,0,0,0,0,A10025646,0,0,202401
0,0,0,0,0,0,0,0,A10024821,0,0,202401
0,0,0,0,0,0,0,0,A10024692,0,0,202401
53357042,0,0,255851,0,0,11439,0,A15205405,19940810,0,202401
10461840,0,0,0,0,0,0,0,A15809401,7038290,0,202401
53684364,0,116070955,256808,0,971365,12117,4280,A13523005,14604290,32014400,202401
28041760,0,0,150537,0,0,1359,0,A10027851,1078690,0,202401
58763218,0,101058370,204564,0,40158,10611,3789,A41279924,12866180,26257770,202401
23885682,0,49107240,113952,0,12949,0,2456,A13982005,282465,11543200,202401
4534380,0,56864160,0,0,68052,0,3655,A15785612,60386,13617150,202401
13264350,0,0,57016,0,0,3161,0,A13920102,4186830,0,202401
0,0,0,0,0,0,0,0,A13204003,0,0,202401
0,0,0,0,0,0,0,0,A13707017,0,0,202401
13935610,0,0,62816,0,0,3064,0,A10024436,3834110,0,202401
0,0,0,0,0,0,0,0,A10024428,0,0,202401
25100700,0,72509380,108857,0,40032,7521,3226,A13510103,9073950,11291000,202401
14109040,0,231750,50391,0,0,0,0,A13579503,0,0,202401
35060980,0,0,200819,0,0,0,0,A12112002,0,0,202401
23934610,0,57319350,111112,0,23126,7408,2831,A15780002,8869880,14761680,202401
0,0,0,0,0,0,0,0,A13509015,0,0,202401
121191448,0,114988065,638868,0,1032,31194,9125,A10024398,32082070,55692520,202401
64367460,0,0,241091,0,0,0,0,A15210107,1994000,0,202401
0,0,0,0,0,0,0,0,A15105007,0,0,202401
11984012,0,0,53719,0,0,3155,0,A15208005,3844080,0,202401
11846685,0,0,53691,0,0,0,0,A13184401,0,0,202401
0,0,0,0,0,0,0,0,A10024634,0,0,202401
34397970,0,0,165819,0,0,8658,0,A14010003,9937930,0,202401
12723570,0,0,72265,0,0,3648,0,A13184804,4271030,0,202401
36978005,645810,0,148001,0,0,0,0,A15681105,395600,0,202401
8069910,0,0,0,0,0,0,0,A10024768,2350670,0,202401
109706460,0,0,366425,0,0,19730,0,A10024719,21942660,0,202401
83535440,0,243058700,369443,0,0,20179,8588,A13987303,21059690,35466880,202401
28425601,0,22396030,106998,0,207,6338,2344,A10024849,7440270,25757590,202401
9298140,0,0,36052,0,0,4271,0,A10024811,5063350,0,202401
11306650,0,254080,39260,0,0,3897,0,A10024805,4789500,0,202401
15887240,0,0,61252,0,0,7393,0,A12281701,8922470,0,202401
0,0,0,0,0,0,0,0,A10024379,0,0,202401
3458720,232470,0,20368,0,0,1284,0,A12009001,909370,0,202401
43119740,0,5937870,152192,0,0,8316,3434,A13528007,8347290,39078920,202401
0,0,0,0,0,0,0,0,A10024661,0,0,202401
0,0,0,0,0,0,0,0,A10024646,0,0,202401
64489846,0,0,0,0,0,6327,0,A15007201,11413370,0,202401
85037763,7789150,86357660,330920,5516,741,18768,6924,A10024787,21483920,34966200,202401
126776060,5701210,0,325021,0,0,11043,0,A12174601,14439010,0,202401
21925601,0,0,91835,0,0,10094,0,A13510006,12007470,0,202401
12904610,0,0,55393,0,0,3514,0,A13812002,3964960,0,202401
7555390,0,0,37709,0,0,1424,0,A13707203,1807000,0,202401
20812110,0,0,99203,0,0,0,0,A13285507,0,0,202401
49665870,0,134879830,173094,0,0,6756,3450,A13407204,11286660,13800000,202401
0,0,0,0,0,0,0,0,A10024587,0,0,202401
54341694,0,0,310219,0,0,13824,0,A13613006,16323010,0,202401
19524848,124760,0,76806,0,0,4157,0,A15007002,4882310,0,202401
0,0,0,0,0,0,0,0,A10024834,0,0,202401
43325967,0,0,181061,0,0,10127,0,A13519005,12870290,0,202401
51228884,0,180704480,290373,0,0,0,6332,A13204408,2524400,22162000,202401
26959880,411520,0,121557,0,0,7690,0,A13615002,7970790,0,202401
13241170,0,0,58555,0,0,3061,0,A10024567,3547710,0,202401
39500310,408010,0,184869,0,0,0,0,A12119007,0,0,202401
0,0,0,0,0,0,0,0,A10024667,0,0,202401
20599310,0,0,91958,0,0,4346,0,A10024316,4820800,0,202401
0,0,0,0,0,0,0,0,A10024391,0,0,202401
36178743,0,0,173367,0,0,4810,0,A10026469,4723260,0,202401
42239310,0,0,109648,0,0,6836,0,A13980107,14919280,0,202401
18746865,85000,0,87134,0,0,0,0,A13084701,239430,0,202401
28398149,0,29005270,135999,0,221,9077,3491,A10024492,8025320,21647920,202401
49975202,0,0,201833,0,0,13689,0,A13684306,11488430,0,202401
15762360,10560,0,65343,0,0,3765,0,A15009401,4534870,0,202401
39194513,0,57650810,212760,0,523760,12665,4301,A13519008,6490840,35913350,202401
57022610,0,136928050,227370,0,66284,0,4806,A15780603,7000000,26913600,202401
47931171,0,0,214365,0,0,11942,0,A15609502,13461050,0,202401
0,0,0,0,0,0,0,0,A10025632,0,0,202401
32182419,0,0,110921,0,0,5181,0,A10024408,6158980,0,202401
11701484,0,0,46044,0,0,0,0,A15086201,0,0,202401
0,0,0,0,0,0,0,0,A10024334,0,0,202401
8749175,0,0,57996,0,0,3272,0,A13606105,2903020,0,202401
323150941,0,620576310,1268770,0,316108,0,24211,A13879102,-16994350,111370600,202401
0,0,0,0,0,0,0,0,A10024355,0,0,202401
24461408,0,0,107565,0,0,4140,0,A10024425,5098780,0,202401
19547152,0,0,62348,0,0,3132,0,A12071002,4058470,0,202401
64368680,0,0,296270,0,0,17717,0,A13276415,23306130,0,202401
28806912,0,58906830,115635,0,28975,7495,2823,A15805403,8635650,16938000,202401
99098640,0,116517200,484469,0,827,30028,12346,A10026682,31886290,82722500,202401
23338726,0,0,95004,0,0,11786,0,A15601102,13351750,0,202401
13935167,0,0,65795,0,0,0,0,A13790002,0,0,202401
0,0,0,0,0,0,0,0,A10024621,0,0,202401
0,0,0,0,0,0,0,0,A10021150,0,0,202401
0,0,0,0,0,0,0,0,A10024603,0,0,202401
0,0,0,0,0,0,0,0,A10024780,0,0,202401
0,0,0,0,0,0,0,0,A10024669,0,0,202401
11210915,0,0,39265,0,0,1415,0,A13527018,1629890,0,202401
93911941,0,0,356094,0,0,18059,0,A10024828,21387450,0,202401
0,0,0,0,0,0,0,0,A10024798,0,0,202401
90607270,0,0,333329,0,0,16693,0,A13373301,19260500,0,202401
30407360,0,214910,128428,0,0,0,0,A13706001,0,92100,202401
24015510,0,0,66652,0,0,2845,0,A10024751,3364790,0,202401
84233109,0,0,285599,0,0,13849,0,A10025768,16071340,0,202401
32854450,461740,0,145371,0,0,9116,0,A15288002,10831840,0,202401
0,0,0,0,0,0,0,0,A10024434,0,0,202401
18578910,0,0,89050,0,0,6796,0,A15809403,6548220,0,202401
12120600,0,0,50870,0,0,285,0,A10024463,1279080,0,202401
51895691,0,112156075,214986,0,584463,13791,3855,A13186305,17546770,21588000,202401
16504163,0,0,68067,0,0,4222,0,A13991017,4659410,0,202401
5611650,0,0,34464,0,0,1549,0,A13790604,1940710,0,202401
9679270,0,0,42894,0,0,2305,0,A12170401,2799920,0,202401
32649020,0,30355970,113290,0,291,5678,2390,A10025765,6380590,16849500,202401
33790690,0,827001,162318,0,0,10298,0,A15213001,11803930,0,202401
40958960,0,0,239547,0,0,12327,0,A15288809,14196450,0,202401
17743962,0,0,103197,0,0,0,0,A15288804,0,0,202401
310152287,0,-78850,1111436,0,44340,62593,0,A13485302,72323260,0,202401
16029471,0,0,70073,0,0,4107,0,A15786312,4832600,0,202401
42956460,0,135991810,191658,0,0,0,3412,A13305007,4223120,0,202401
30850240,0,0,123817,0,0,7939,0,A12185304,9371430,0,202401
23911256,0,0,74820,0,0,3369,0,A13770607,3743630,0,202401
12153290,0,0,55478,0,0,3596,0,A15721001,3847800,0,202401
11616509,0,0,42209,0,0,0,0,A15185201,0,0,202401
426081234,0,621859890,1365817,0,4225578,68112,25328,A13704104,77581670,172230400,202401
14529582,12057770,0,39519,11833,0,2325,0,A10024464,2698940,0,202401
13547510,0,29174830,53207,0,216,3502,0,A10024420,3907890,0,202401
44681202,771990,0,207527,0,0,11891,0,A13086101,13515330,0,202401
2756640,0,42895880,0,0,14034,4302,1996,A13986004,7436070,0,202401
8832370,61140,0,52694,0,0,5828,0,A13176102,6600110,0,202401
13095540,0,0,53264,0,0,3399,0,A13922001,4105090,0,202401
89362449,1039150,94068980,156162,3655,646,4535,1597,A10024503,7663983,0,202401
66916058,0,0,0,0,0,18486,0,A12012203,21785020,0,202401
16234360,432710,0,75580,0,0,4393,0,A12185504,5081500,0,202401
148914646,1648850,137195210,370461,8415,1121,15004,4980,A10024691,19189130,31025400,202401
243589771,501740,186466490,741270,428,1661,40624,17524,A10024564,57624970,140232190,202401
44686995,1780,67147520,165461,0,333,9325,3798,A10024562,11435740,-172300,202401
0,0,0,0,0,0,0,0,A13120003,0,0,202401
22010077,0,0,94923,0,0,4098,0,A10027121,4822560,0,202401
6791540,0,59114870,0,0,16428,6030,3638,A13922111,2142215,20009000,202401
143051957,0,325585000,627872,0,2077,27000,18867,A15805115,58793540,86555560,202401
80474678,0,87247430,333510,0,894,26597,10717,A10024426,26971120,81449200,202401
5455570,0,130050,38497,0,0,0,0,A13071301,200000,0,202401
30820990,0,0,103645,0,0,5439,0,A13922003,6298880,0,202401
0,0,0,0,0,0,0,0,A10024774,0,0,202401
0,0,0,0,0,0,0,0,A10024770,0,0,202401
9579924,114220,0,63154,0,0,4189,0,A15105301,2825500,0,202401
96139677,0,88874330,552949,0,149713,34050,11042,A15805002,39245220,25396600,202401
0,0,0,0,0,0,0,0,A10024487,0,0,202401
0,0,0,0,0,0,0,0,A10024814,0,0,202401
54761786,0,61004696,169797,0,571,8991,3927,A13508011,10881660,28288564,202401
12735790,0,0,59382,0,0,3831,0,A15603401,3918150,0,202401
4936987,0,0,18339,0,0,0,0,A13790902,97630,0,202401
223495393,0,0,817655,0,0,39564,0,A10027289,47910720,0,202401
0,0,0,0,0,0,0,0,A10024655,0,0,202401
48864550,0,200289520,269760,0,88572,11200,4040,A15383905,18672760,16332000,202401
0,0,0,0,0,0,0,0,A10024857,0,0,202401
20987040,0,0,93914,0,0,4950,0,A15080204,6121780,0,202401
75401755,0,0,283301,0,0,16364,0,A13086704,21260230,0,202401
17460718,433640,0,82819,0,0,5107,0,A15009201,6275760,0,202401
35377992,0,0,112162,0,0,5030,0,A10024574,5833360,0,202401
17491758,0,0,91951,0,0,7976,0,A13895502,4856740,0,202401
1493040,1370,0,0,0,0,0,0,A15601201,50000,0,202401
30594659,1920,57849430,110531,0,26191,6640,2575,A41279903,7574560,8162750,202401
98972042,0,141495410,266639,0,906220,10803,3815,A15076302,14837540,24034500,202401
0,0,0,0,0,0,0,0,A10024597,0,0,202401
8024060,133080,0,48759,0,0,2821,0,A13402304,2030730,0,202401
146603911,0,144596410,449550,0,1147,23204,8890,A10024552,30255800,48006000,202401
24356850,0,0,98461,0,0,5827,0,A12103002,6962830,0,202401
10441920,0,0,50184,0,0,0,0,A13187501,0,0,202401
10255260,0,0,40349,0,0,4890,0,A15381402,5882260,0,202401
0,0,0,0,0,0,0,0,A10024812,0,0,202401
0,0,0,0,0,0,0,0,A10024636,0,0,202401
49918887,0,18705130,184892,0,744,10171,295,A13971501,13034160,1622500,202401
31795237,0,0,134669,4288,0,0,0,A15721005,0,0,202401
0,0,0,0,0,0,0,0,A10024702,0,0,202401
38422531,0,103170,109463,0,0,3939,0,A14319305,4780760,0,202401
-172690,0,-942400,276905,9,785,17333,4984,A15279404,-70270,-56000,202401
22377390,0,0,78761,0,0,4511,0,A10024495,5176820,0,202401
21713823,274020,0,104314,0,0,6809,0,A13483803,8764660,0,202401
43080500,0,95324760,202010,0,80992,0,4868,A13522006,0,24340000,202401
41043700,0,0,125993,0,0,5901,0,A10026053,6951140,0,202401
68684830,0,0,0,0,0,13560,0,A10024725,15614980,0,202401
52476870,0,221376050,268033,0,0,0,5670,A14206003,1579590,15592500,202401
25347188,0,0,83266,0,0,4390,0,A10024443,5049220,0,202401
25452579,0,111503530,104680,0,0,6371,2215,A15089510,7642900,9967500,202401
26848463,0,0,116997,0,0,7671,0,A13471501,8873320,0,202401
13889550,0,378120,63290,0,0,0,0,A13612001,0,0,202401
43158019,0,0,202733,0,0,11779,0,A15209205,15001850,0,202401
15210700,0,0,91979,0,0,5016,0,A15188101,6109870,0,202401
56704649,320120,0,297718,0,0,12757,0,A10025985,15193240,0,202401
69698512,1110430,0,272365,0,0,17141,0,A13010004,19607390,0,202401
0,0,0,0,0,0,0,0,A10024594,0,0,202401
34395782,0,0,157551,0,0,9717,0,A13924003,10878800,0,202401
24074510,0,0,108226,0,0,5773,0,A13377901,6713360,0,202401
70588940,0,146342270,247353,0,1074012,14950,5659,A13187203,18904310,30739760,202401
237063418,0,429073710,860595,0,3224,52179,21373,A13822001,60683620,128238000,202401
0,0,0,0,0,0,0,0,A10024514,0,0,202401
12277590,0,0,46347,0,0,5832,0,A12104001,0,0,202401
29130430,0,0,103182,0,0,4934,0,A15873902,6306340,0,202401
11447680,0,113947110,74366,0,71697,1193,4288,A13522007,1312820,27596680,202401
21692450,0,0,98582,0,0,5992,0,A15083703,6954600,0,202401
344367897,0,586598630,1169664,0,323757,70094,28290,A13822002,75720040,113160000,202401
27331520,0,46823580,81674,0,31947,4387,1714,A13593901,3360890,8227200,202401
148340023,0,148765210,537469,0,1311,31641,12740,A10024473,35239700,76440000,202401
0,0,0,0,0,0,0,0,A15772902,0,0,202401
13346640,0,0,54444,0,0,2499,0,A13778208,2687650,0,202401
27428399,0,0,179046,0,0,8654,0,A13821005,9103490,0,202401
33390170,0,0,56767,0,0,3230,0,A14281701,5152120,0,202401
0,0,0,0,0,0,0,0,A10024813,0,0,202401
89381340,0,149591958,637687,0,256132,0,8258,A13986306,7634595,19819200,202401
54059076,0,189813520,259674,0,0,16739,5277,A12181404,19744560,26385000,202401
13380470,0,0,77608,0,0,0,0,A15681103,0,0,202401
21297730,0,0,94399,0,0,0,0,A15786420,0,0,202401
14006606,229140,0,84142,0,0,4903,0,A12078707,4553160,0,202401
28734300,0,0,131759,0,0,0,0,A14319204,165855,0,202401
6494670,112020,0,32479,0,0,1866,0,A13201001,1815190,0,202401
5507540,898870,27675660,9523,0,0,0,123,A13784907,0,369000,202401
65841341,0,58229470,218823,0,511,11088,4457,A10028086,15669870,28558750,202401
12504783,0,0,55244,0,0,2894,0,A15095001,3573160,0,202401
142096480,0,411090,475596,0,0,26881,0,A10027920,28994520,0,202401
81705884,0,0,368119,0,0,21943,0,A13606107,24264710,0,202401
8241400,0,0,42679,0,0,1598,0,A10027935,1811800,0,202401
66260956,0,0,242510,0,0,12429,0,A13606003,11012190,0,202401
17193963,0,0,73665,0,0,4416,0,A15605102,5356020,0,202401
20900181,157100,0,86546,0,0,5303,0,A15186002,5811600,0,202401
0,0,0,0,0,0,0,0,A10024642,0,0,202401
0,0,0,0,0,0,0,0,A10024641,0,0,202401
18654080,0,0,0,0,0,0,0,A14010002,3639070,0,202401
0,0,0,0,0,0,0,0,A10024801,0,0,202401
39521880,0,62772930,165964,0,530,10577,3950,A15780401,11540830,35825830,202401
75546140,0,0,313543,0,0,17857,0,A10024745,20301600,0,202401
41187810,0,404800,201789,0,0,11541,0,A15101903,13408640,0,202401
10817270,0,0,28011,0,0,1340,0,A10024501,2045380,0,202401
0,0,0,0,0,0,0,0,A10024756,0,0,202401
20211154,0,0,121817,0,0,6001,0,A15283902,6963210,0,202401
44690334,0,107263850,190721,0,518,12791,4384,A15703004,16075330,0,202401
48418100,0,0,173515,0,0,10162,0,A13677101,10743420,0,202401
0,0,0,0,0,0,0,0,A10024769,0,0,202401
81793880,0,0,0,0,0,12340,0,A10023661,14555370,0,202401
54705833,0,123831250,211984,0,866,14887,5268,A14072702,16365810,33612800,202401
28716510,0,99972051,249909,0,0,7803,3354,A14286203,3432430,10155440,202401
49217609,352660,0,209019,0,0,11043,0,A13285406,13511470,0,202401
57758886,0,0,283950,0,0,0,0,A10045601,750835,0,202401
0,0,0,0,0,0,0,0,A10024457,0,0,202401
16695330,0,0,59764,0,0,3228,0,A10080701,2943062,0,202401
0,0,0,0,0,0,0,0,A10024322,0,0,202401
14072850,0,0,60704,0,0,3304,0,A12010001,4160080,0,202401
67567150,0,246578690,339636,0,0,0,7314,A13987304,3654640,28817160,202401
0,0,0,0,0,0,0,0,A10024820,0,0,202401
0,0,0,0,0,0,0,0,A10024819,0,0,202401
0,0,141908600,0,0,0,0,0,A15780705,0,0,202401
11766280,0,0,54136,0,0,3395,0,A12208203,4327860,0,202401
32140442,0,0,129438,0,0,7132,0,A15286210,8825840,0,202401
9135850,0,24844330,33600,0,0,1591,840,A10024799,2751430,2520000,202401
0,0,0,0,0,0,0,0,A10024666,0,0,202401
46266030,0,0,197021,0,0,12990,0,A15303203,14089750,0,202401
68681179,0,0,262015,0,0,13653,0,A13380803,16824190,0,202401
11808758,179110,0,75026,0,0,4929,0,A10045401,4397000,0,202401
42112720,704740,69651880,155283,5445,658,19051,7646,A10024412,19646690,54072360,202401
80874129,0,62108800,258655,0,545,13193,5005,A10026015,14561080,38871620,202401
78767501,0,0,267653,0,0,12720,0,A10024789,16612820,0,202401
0,0,0,0,0,0,0,0,A10024762,0,0,202401
31312974,0,0,0,0,0,0,0,A13203408,500000,0,202401
194742419,0,0,767225,0,0,37823,0,A10024831,48611470,0,202401
0,0,0,0,0,0,0,0,A10024804,0,0,202401
0,0,0,0,0,0,0,0,A10024749,0,0,202401
0,0,0,0,0,0,0,0,A10024353,0,0,202401
0,0,0,0,0,0,0,0,A10024640,0,0,202401
43192270,0,0,153272,0,0,7563,0,A10025227,9385590,0,202401
13826814,0,0,66577,0,0,4091,0,A15080501,4918540,0,202401
94643518,0,0,441383,0,0,0,0,A12010104,1344815,0,202401
38560830,0,83771840,0,0,0,0,0,A13982702,12168670,0,202401
4969900,0,0,14886,0,0,575,0,A10024327,766350,0,202401
112520710,0,0,400164,0,0,19568,0,A10025946,21349310,0,202401
32271270,0,0,132035,0,0,8320,0,A15004506,10636920,0,202401
17572916,0,0,75673,0,0,9197,0,A13984603,10610800,0,202401
68259340,0,0,313146,0,0,14495,0,A10024365,16605550,0,202401
33763342,0,0,177112,0,0,10933,0,A13981407,12258880,0,202401
6954980,0,0,43952,0,0,0,0,A10024359,0,0,202401
16263530,0,0,63445,0,0,3136,0,A15208007,4139520,0,202401
56462946,247101200,232911527,747678,311617,1418,27855,8754,A15681110,35315530,50773200,202401
12478438,143170,0,37379,1105,0,1435,0,A10024626,2319410,0,202401
46892910,0,84073470,191274,0,0,0,3750,A13290003,4907200,16875000,202401
42379600,0,0,115133,0,0,4398,0,A10027670,5574990,0,202401
21469160,0,66728360,98761,0,542,0,0,A15880204,324860,0,202401
146305100,317420,0,531189,0,0,24771,0,A10024741,28963560,0,202401
20321050,0,16321500,0,0,0,0,0,A10024505,6121380,11098830,202401
31243410,0,50894190,121396,0,20632,7100,2565,A41279927,8090490,13338000,202401
20891040,0,0,68991,0,0,3628,0,A10026874,4120000,0,202401
0,0,0,0,0,0,0,0,A10024832,0,0,202401
37745031,0,0,198672,0,0,9304,0,A10024703,8826990,0,202401
12007010,0,0,44150,0,0,2557,0,A13203001,3074490,0,202401
0,0,0,0,0,0,0,0,A10024620,0,0,202401
43668990,0,110522030,284103,0,79273,14658,5570,A15807002,16723360,16408410,202401
12482721,0,26748380,43139,0,0,0,1012,A13790701,249890,4857600,202401
41781201,0,0,278413,0,0,9976,0,A10024333,11022790,0,202401
40023386,649870,0,180864,0,0,11066,0,A13084101,12589930,0,202401
54876430,0,0,186041,0,0,9883,0,A10024470,12662300,0,202401
11272970,0,0,52440,0,0,0,0,A13486601,0,0,202401
14912900,0,0,65277,0,0,3621,0,A15883803,4522850,0,202401
23346269,0,0,105551,0,0,6808,0,A15283706,7250710,0,202401
24981465,0,0,119960,0,0,0,0,A15884202,0,0,202401
19271659,0,0,67458,0,0,3780,0,A13591402,4502360,0,202401
0,0,0,0,0,0,0,0,A10024815,0,0,202401
25553170,0,55625590,116944,0,21504,7962,2989,A15886507,9228640,14347200,202401
137973546,0,319111354,634382,0,2180,0,15411,A15807605,25646020,104182686,202401
2452900,148580,0,11964,114725,0,0,0,A10024793,0,0,202401
106275503,0,90221990,324700,0,728,14973,5981,A10026941,18067270,38457830,202401
0,0,0,0,0,0,0,0,A10024778,0,0,202401
49848300,0,0,177445,0,0,10213,0,A10027105,11558520,0,202401
